"Version","Code","Code_description","All_TBI_Codes","TBI_DOD","Mild_TBI","Moderate_TBI","Severe_TBI","Penetrating_TBI","Unclassified_TBI_Codes","TBI_CDC","TBI_2019_VA_ICD10","History_of_TBI","Explicit_Concussion_Mentioned","Other_Head_Injury_Trauma_DOD","All_Head_Skull_Face_Injury"
"ICD10","S06.811D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.811S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.812A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.812D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.812S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.813A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.813D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.813S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.814A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.814D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.814S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.815A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.815D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.815S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.816A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.816D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.816S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.817A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.817D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.817S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.818A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.818D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.818S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.819A","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.819D","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.819S","Injury of right internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.820A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.820D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.820S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified without loss of consciousness, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.821A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.821D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.821S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 30 minutes or less, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.822A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.822D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.822S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 31 minutes to 59 minutes, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.823A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.823D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.823S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.824A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.824D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.824S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of 6 hours to 24 hours, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.825A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.825D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.825S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.826A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.826D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.826S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.827A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.827D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.827S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.828A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.828D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.828S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.829A","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, initial encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.829D","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, subsequent encounter",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.829S","Injury of left internal carotid artery, intracranial portion, not elsewhere classified with loss of consciousness of unspecified duration, sequela",1,0,0,0,0,0,1,0,0,0,0,0,1
"ICD10","S06.890A","Other specified intracranial injury without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.890D","Other specified intracranial injury without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.890S","Other specified intracranial injury without loss of consciousness, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.891A","Other specified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.891D","Other specified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.891S","Other specified intracranial injury with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.892A","Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.892D","Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.892S","Other specified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.893A","Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.893D","Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.893S","Other specified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.894A","Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.894D","Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.894S","Other specified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.895A","Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.895D","Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.895S","Other specified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.896A","Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.896D","Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.896S","Other specified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,0,0,0,0,1
"ICD10","S06.897A","Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.897D","Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.897S","Other specified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.898A","Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.898D","Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.898S","Other specified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,0,0,0,0,1
"ICD10","S06.899A","Other specified intracranial injury with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.899D","Other specified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.899S","Other specified intracranial injury with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,0,0,0,0,1
"ICD10","S06.9X0A","Unspecified intracranial injury without loss of consciousness, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X0D","Unspecified intracranial injury without loss of consciousness, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X0S","Unspecified intracranial injury without loss of consciousness, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X1A","Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X1D","Unspecified intracranial injury with loss of consciousness of 30 minutes or less, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X1S","Unspecified intracranial injury with loss of consciousness of 30 minutes or less, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X2A","Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X2D","Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X2S","Unspecified intracranial injury with loss of consciousness of 31 minutes to 59 minutes, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X3A","Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X3D","Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X3S","Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X4A","Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X4D","Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X4S","Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X5A","Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X5D","Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X5S","Unspecified intracranial injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X6A","Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X6D","Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X6S","Unspecified intracranial injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,1,0,0,1,0,0,1,1,0,0,0,1
"ICD10","S06.9X7A","Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X7D","Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X7S","Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X8A","Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X8D","Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X8S","Unspecified intracranial injury with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,0,0,0,1,0,0,0,1,0,0,0,1
"ICD10","S06.9X9A","Unspecified intracranial injury with loss of consciousness of unspecified duration, initial encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X9D","Unspecified intracranial injury with loss of consciousness of unspecified duration, subsequent encounter",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S06.9X9S","Unspecified intracranial injury with loss of consciousness of unspecified duration, sequela",1,1,0,1,0,0,0,1,1,0,0,0,1
"ICD10","S09.8XXA","Other Specified Injuries Of Head, Initial Encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","S09.8XXD","Other Specified Injuries Of Head, Subsequent Encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","S09.90XA","Unspecified Injury Of Head, Initial Encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","S09.90XD","Unspecified Injury Of Head, Subsequent Encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","S09.90XS","Unspecified Injury Of Head, Sequela",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","T74.4XXA","Shaken infant syndrome, initial encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","T74.4XXD","Shaken infant syndrome, subsequent encounter",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","T74.4XXS","Shaken infant syndrome, sequela",1,0,0,0,0,0,1,1,0,0,0,0,1
"ICD10","Z87.820  ","Personal history of traumatic brain injury",1,1,0,0,0,0,1,0,0,1,1,0,1
"ICD9","801","Closed fracture of base of skull w/o mention of intracranial injury",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","803","Other closed skull fracture w/o mention of intracranial injury",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","804","Closed fractures involving skull or face with other bones w/o mention of intracranial injury",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","850.1","Concussion w/brief loc",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD9","851","Cortex (cerebral) contusion w/o mention of open intracranial wound",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","852","Subarachnoid hemorrhage following injury w/o mention of open intracranial wound",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","853","Other and unspecified intracranial hemorrhage following injury w/o mention of open intracranial wound",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD9","854","Intracranial injury of other and unspecified nature w/o mention of open intracranial wound",1,1,0,0,0,0,1,0,0,0,0,0,0
"ICD10","DOD0101","Personal history of traumatic brain injury, highest level of severity unknown",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","DOD0105","Personal history of traumatic brain injury (tbi), penetrating intracranial wound (no level of severity assigned)",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.0","Fracture of vault of skull",1,1,0,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.1","Fracture of base of skull",1,1,0,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.10","Unspecified fracture of base of skull",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.101B","Fracture of base of skull, right side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.101A","Fracture of base of skull, right side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.102B","Fracture of base of skull, left side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.109A","Fracture of base of skull, unspecified side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.109B","Fracture of base of skull, unspecified side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.10XB","Unspecified fracture of base of skull, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11","Fracture of occiput",1,1,0,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.11EB","Type iii occipital condyle fracture, right side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.110","Type i occipital condyle fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.110A","Type i occipital condyle fracture, unspecified side, initial encounter for closed fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.110B","Type i occipital condyle fracture, unspecified side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.111","Type ii occipital condyle fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.111A","Type ii occipital condyle fracture, unspecified side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.111B","Type ii occipital condyle fracture, unspecified side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.112","Type iii occipital condyle fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.112A","Type iii occipital condyle fracture, unspecified side, initial encounter for closed fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.112B","Type iii occipital condyle fracture, unspecified side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.113","Unspecified occipital condyle fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.113B","Unspecified occipital condyle fracture, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.118","Other fracture of occiput",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.118A","Other fracture of occiput, uspecified side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.118B","Other fracture of occiput, unspecified side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.119","Unspecified fracture of occiput",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.119B","Unspecified fracture of occiput, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11AA","Type i occipital condyle fracture, right side, initial encounter for closed fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.11AB","Type i occipital condyle fracture, right side,  initial encounter for open fracture)",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11BA","Type i occipital condyle fracture, left side, initial encounter for closed fracture",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.11BB","(Type i occipital condyle fracture, left side,  initial encounter for open fracture)",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11CA","Type ii occipital condyle fracture, right side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.11CB","Type ii occipital condyle fracture, right side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11DA","(Type ii occipital condyle fracture, left side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.11DB","Type ii occipital condyle fracture, left side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11EA","(Type iii occipital condyle fracture, right side, initial encounter for closed fracture)",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.11FA","(Type iii occipital condyle fracture, left side, initial encounter for closed fracture)",1,1,1,0,0,0,0,0,0,0,0,0,0
"ICD10","S02.11FB","Type iii occipital condyle fracture, left side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
"ICD10","S02.11GA","Other fracture of occiput, right side, initial encounter for closed fracture",1,1,0,1,0,0,0,0,0,0,0,0,0
"ICD10","S02.11GB","Other fracture of occiput, right side, initial encounter for open fracture",1,1,0,0,0,1,0,0,0,0,0,0,0
